Protocollo;Gruppo;DataOraIncidente;Localizzazione1;STRADA1;Localizzazione2;STRADA2;Strada02;Chilometrica;DaSpecificare;NaturaIncidente;particolaritastrade;TipoStrada;FondoStradale;Pavimentazione;Segnaletica;CondizioneAtmosferica;Traffico;Visibilita;Illuminazione;NUM_FERITI;NUM_RISERVATA;NUM_MORTI;NUM_ILLESI;Longitudine;Latitudine;Confermato;Progressivo;TipoVeicolo;StatoVeicolo;TipoPersona;Sesso;Tipolesione;Deceduto;DecedutoDopo;CinturaCascoUtilizzato;Airbag
3484993;9;01/10/2017 12:31;Strada Urbana;VIA GIOVANNI BOTERO;da specificare;;;;ALT.CIV.69;Scontro frontale/laterale DX fra veicoli in marcia;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Scarso;Buona;Ore Diurne;0;0;0;4;12,52567;41,87044;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
3484993;9;01/10/2017 12:31;Strada Urbana;VIA GIOVANNI BOTERO;da specificare;;;;ALT.CIV.69;Scontro frontale/laterale DX fra veicoli in marcia;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Scarso;Buona;Ore Diurne;0;0;0;4;12,52567;41,87044;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Non accertato;Inesploso
3485136;10;01/10/2017 12:50;Statale entro l'abitato;VIA APPIA NUOVA;all'intersezione semaforizzata con;VIA DEL QUADRARO;VIA DEL QUADRARO;;;Infortunio per sola frenata improvvisa;Intersezione semaforizzata;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;0;0;0;6;12,5493;41,85041;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso
3485136;10;01/10/2017 12:50;Statale entro l'abitato;VIA APPIA NUOVA;all'intersezione semaforizzata con;VIA DEL QUADRARO;VIA DEL QUADRARO;;;Infortunio per sola frenata improvvisa;Intersezione semaforizzata;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;0;0;0;6;12,5493;41,85041;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso
3485136;10;01/10/2017 12:50;Statale entro l'abitato;VIA APPIA NUOVA;all'intersezione semaforizzata con;VIA DEL QUADRARO;VIA DEL QUADRARO;;;Infortunio per sola frenata improvvisa;Intersezione semaforizzata;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;0;0;0;6;12,5493;41,85041;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesistente
3485136;10;01/10/2017 12:50;Statale entro l'abitato;VIA APPIA NUOVA;all'intersezione semaforizzata con;VIA DEL QUADRARO;VIA DEL QUADRARO;;;Infortunio per sola frenata improvvisa;Intersezione semaforizzata;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;0;0;0;6;12,5493;41,85041;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesploso
3485136;10;01/10/2017 12:50;Statale entro l'abitato;VIA APPIA NUOVA;all'intersezione semaforizzata con;VIA DEL QUADRARO;VIA DEL QUADRARO;;;Infortunio per sola frenata improvvisa;Intersezione semaforizzata;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;0;0;0;6;12,5493;41,85041;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Non accertato;Inesploso
3485136;10;01/10/2017 12:50;Statale entro l'abitato;VIA APPIA NUOVA;all'intersezione semaforizzata con;VIA DEL QUADRARO;VIA DEL QUADRARO;;;Infortunio per sola frenata improvvisa;Intersezione semaforizzata;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;0;0;0;6;12,5493;41,85041;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Non accertato;Inesploso
3485196;10;01/10/2017 16:50;Strada Urbana;VIA TUSCOLANA;da specificare;;;;CIVICO 912 (PROX. VIA DEGLI OPIMIANI);Veicolo in marcia contro veicolo fermo;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;0;0;0;2;12,55112;41,86262;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
3485196;10;01/10/2017 16:50;Strada Urbana;VIA TUSCOLANA;da specificare;;;;CIVICO 912 (PROX. VIA DEGLI OPIMIANI);Veicolo in marcia contro veicolo fermo;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;0;0;0;2;12,55112;41,86262;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso
3485503;9;01/10/2017 19:20;Strada Urbana;VIA TUSCOLANA;da specificare;;;;prossimità via G. Delitala (uscita Tuscolana GRA);Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Sufficiente;Insufficiente;2;0;0;1;12,59015;41,83948;-1;1;Autovettura di polizia;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;Utilizzato;Inesploso
3485503;9;01/10/2017 19:20;Strada Urbana;VIA TUSCOLANA;da specificare;;;;prossimità via G. Delitala (uscita Tuscolana GRA);Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Sufficiente;Insufficiente;2;0;0;1;12,59015;41,83948;-1;1;Autovettura di polizia;In marcia / fermata / arresto;Passeggero;M;Rimandato;0;NON DECEDUTO;Utilizzato;Inesploso
3485503;9;01/10/2017 19:20;Strada Urbana;VIA TUSCOLANA;da specificare;;;;prossimità via G. Delitala (uscita Tuscolana GRA);Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Sufficiente;Insufficiente;2;0;0;1;12,59015;41,83948;-1;2;Autovettura pubblica;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
3485527;20;01/10/2017 14:10;Strada Urbana;LARGO DI VIGNA STELLUTI;da specificare;;;;intersezione fr. civ. 24;Ribaltamento senza urto contro ostacolo fisso;Rettilineo;Una carreggiata a doppio senso;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;0;0;0;2;12,46597;41,94761;-1;1;Motociclo a solo;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;
3485527;20;01/10/2017 14:10;Strada Urbana;LARGO DI VIGNA STELLUTI;da specificare;;;;intersezione fr. civ. 24;Ribaltamento senza urto contro ostacolo fisso;Rettilineo;Una carreggiata a doppio senso;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;0;0;0;2;12,46597;41,94761;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
3485536;20;01/10/2017 19:15;Strada Urbana;VIA DI VALLE MURICANA;da specificare;;;;altezza Via SULBIATE;Tamponamento;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Orizzontale;Nuvoloso;Normale;Buona;Insufficiente;0;0;0;2;12,46953;42,02308;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;
3485536;20;01/10/2017 19:15;Strada Urbana;VIA DI VALLE MURICANA;da specificare;;;;altezza Via SULBIATE;Tamponamento;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Orizzontale;Nuvoloso;Normale;Buona;Insufficiente;0;0;0;2;12,46953;42,02308;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;
3485545;13;02/10/2017 00:28;Regionale entro l'abitato;VIA PONTINA;in corrispondenza;;della chilometrica;10.85;;Investimento di pedone;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Orizzontale;Nuvoloso;Scarso;Sufficiente;Inesistente;0;0;1;1;12,46181;41,81602;-1;;;;Pedone;M;Deceduto sul posto;-1;;;
3485545;13;02/10/2017 00:28;Regionale entro l'abitato;VIA PONTINA;in corrispondenza;;della chilometrica;10.85;;Investimento di pedone;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Orizzontale;Nuvoloso;Scarso;Sufficiente;Inesistente;0;0;1;1;12,46181;41,81602;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
3485562;20;01/10/2017 15:15;Strada Urbana;VIA FORNACE VIGNOLO;da specificare;;;;in prossimità di via Flaminia;Scontro laterale fra veicoli in marcia;Curva a visuale libera;Una carreggiata a doppio senso;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;0;0;0;4;12,49383;41,98696;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
3485562;20;01/10/2017 15:15;Strada Urbana;VIA FORNACE VIGNOLO;da specificare;;;;in prossimità di via Flaminia;Scontro laterale fra veicoli in marcia;Curva a visuale libera;Una carreggiata a doppio senso;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;0;0;0;4;12,49383;41,98696;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesploso
3485562;20;01/10/2017 15:15;Strada Urbana;VIA FORNACE VIGNOLO;da specificare;;;;in prossimità di via Flaminia;Scontro laterale fra veicoli in marcia;Curva a visuale libera;Una carreggiata a doppio senso;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;0;0;0;4;12,49383;41,98696;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesploso
3485562;20;01/10/2017 15:15;Strada Urbana;VIA FORNACE VIGNOLO;da specificare;;;;in prossimità di via Flaminia;Scontro laterale fra veicoli in marcia;Curva a visuale libera;Una carreggiata a doppio senso;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;0;0;0;4;12,49383;41,98696;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
3485563;8;01/10/2017 18:05;Strada Urbana;VIA BITONTO;da specificare;;;;altezza Via Scorrano;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Assente;Sereno;Normale;Buona;Ore Diurne;0;0;0;5;12,61721;41,88697;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso
3485563;8;01/10/2017 18:05;Strada Urbana;VIA BITONTO;da specificare;;;;altezza Via Scorrano;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Assente;Sereno;Normale;Buona;Ore Diurne;0;0;0;5;12,61721;41,88697;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
3485563;8;01/10/2017 18:05;Strada Urbana;VIA BITONTO;da specificare;;;;altezza Via Scorrano;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Assente;Sereno;Normale;Buona;Ore Diurne;0;0;0;5;12,61721;41,88697;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesploso
3485563;8;01/10/2017 18:05;Strada Urbana;VIA BITONTO;da specificare;;;;altezza Via Scorrano;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Assente;Sereno;Normale;Buona;Ore Diurne;0;0;0;5;12,61721;41,88697;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesistente
3485563;8;01/10/2017 18:05;Strada Urbana;VIA BITONTO;da specificare;;;;altezza Via Scorrano;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Assente;Sereno;Normale;Buona;Ore Diurne;0;0;0;5;12,61721;41,88697;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesploso
3485569;8;01/10/2017 15:30;Strada Urbana;VIA CASILINA;in prossimità;;del civico n.;1787;;Scontro frontale/laterale DX fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;0;0;0;3;12,67206;41,86419;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
3485569;8;01/10/2017 15:30;Strada Urbana;VIA CASILINA;in prossimità;;del civico n.;1787;;Scontro frontale/laterale DX fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;0;0;0;3;12,67206;41,86419;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso
3485569;8;01/10/2017 15:30;Strada Urbana;VIA CASILINA;in prossimità;;del civico n.;1787;;Scontro frontale/laterale DX fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;0;0;0;3;12,67206;41,86419;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesploso
3485572;8;01/10/2017 20:15;Comunale extraurbana;VIA POLENSE;all'intersezione con;VIA ARISCHIA;VIA ARISCHIA;;;Ribaltamento senza urto contro ostacolo fisso;Incrocio;Una carreggiata a doppio senso;Asciutto;Asfaltata;Assente;Nuvoloso;Scarso;Insufficiente;Inesistente;1;0;0;0;12,70311;41,8955;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;Non accertato;Inesploso
3485576;8;01/10/2017 12:20;Provinciale entro l'abitato;VIA PRENESTINA;in prossimità;;del civico n.;1178;;Tamponamento;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Intenso;Buona;Ore Diurne;0;0;0;2;12,62269;41,89275;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;
3485576;8;01/10/2017 12:20;Provinciale entro l'abitato;VIA PRENESTINA;in prossimità;;del civico n.;1178;;Tamponamento;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Intenso;Buona;Ore Diurne;0;0;0;2;12,62269;41,89275;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;
3485577;10;01/10/2017 19:15;Statale;VIA APPIA NUOVA;in prossimità;;del civico n.;1303;;Tamponamento;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Sufficiente;Sufficiente;0;0;0;2;12,57369;41,8115;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Esploso
3485577;10;01/10/2017 19:15;Statale;VIA APPIA NUOVA;in prossimità;;del civico n.;1303;;Tamponamento;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Sufficiente;Sufficiente;0;0;0;2;12,57369;41,8115;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
3485579;8;01/10/2017 11:20;Strada Urbana;VIA SALEMI;in prossimità;;del civico n.;9;;Veicolo in marcia contro ostacolo fisso;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale;Sereno;Normale;Buona;Ore Diurne;0;0;0;1;12,65375;41,86457;-1;1;Autocarro inferiore 35 q.;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
3485581;8;01/10/2017 07:30;Provinciale entro l'abitato;VIA PRENESTINA;in corrispondenza;;del palo luce n.;532;;Veicolo in marcia contro ostacolo fisso;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Assente;Nuvoloso;Scarso;Buona;Ore Diurne;1;0;0;0;12,61059;41,89346;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;Non accertato;Inesploso
3485585;8;01/10/2017 08:15;Strada Urbana;VIA DI PRATAPORCI;in prossimità;;del civico n.;19;;Veicolo in marcia contro veicolo in sosta;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale;Nuvoloso;Normale;Buona;Ore Diurne;0;0;0;1;12,68535;41,86185;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;
3485588;8;01/10/2017 06:00;Strada Urbana;VIA CASILINA;in prossimità;;del civico n.;1066;;Scontro frontale/laterale SX fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Sufficiente;Sufficiente;1;0;0;2;12,59175;41,86732;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
3485588;8;01/10/2017 06:00;Strada Urbana;VIA CASILINA;in prossimità;;del civico n.;1066;;Scontro frontale/laterale SX fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Sufficiente;Sufficiente;1;0;0;2;12,59175;41,86732;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Non accertato;Inesploso
3485588;8;01/10/2017 06:00;Strada Urbana;VIA CASILINA;in prossimità;;del civico n.;1066;;Scontro frontale/laterale SX fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Sufficiente;Sufficiente;1;0;0;2;12,59175;41,86732;-1;2;Motociclo a solo;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;Non accertato;
3485591;20;01/10/2017 01:45;Strada Urbana;VIA DI CASAL DEL MARMO;da specificare;;;;fronte palo acea 128;Veicolo in marcia contro ostacolo fisso;Curva senza visuale libera;Una carreggiata a doppio senso;Asciutto;Asfaltata;Orizzontale;Sereno;Scarso;Insufficiente;Inesistente;1;0;0;0;12,38899;41,94215;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Ricoverato;0;NON DECEDUTO;Non accertato;
3485617;20;01/10/2017 20:00;Strada Urbana;CORSO DI FRANCIA;da specificare;;;;ALTEZZA VIA VIGNA STELLUTI;Scontro laterale fra veicoli in marcia;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Orizzontale;Nuvoloso;Normale;Buona;Sufficiente;0;0;0;4;12,46911;41,94501;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;
3485617;20;01/10/2017 20:00;Strada Urbana;CORSO DI FRANCIA;da specificare;;;;ALTEZZA VIA VIGNA STELLUTI;Scontro laterale fra veicoli in marcia;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Orizzontale;Nuvoloso;Normale;Buona;Sufficiente;0;0;0;4;12,46911;41,94501;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;
3485617;20;01/10/2017 20:00;Strada Urbana;CORSO DI FRANCIA;da specificare;;;;ALTEZZA VIA VIGNA STELLUTI;Scontro laterale fra veicoli in marcia;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Orizzontale;Nuvoloso;Normale;Buona;Sufficiente;0;0;0;4;12,46911;41,94501;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;
3485617;20;01/10/2017 20:00;Strada Urbana;CORSO DI FRANCIA;da specificare;;;;ALTEZZA VIA VIGNA STELLUTI;Scontro laterale fra veicoli in marcia;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Orizzontale;Nuvoloso;Normale;Buona;Sufficiente;0;0;0;4;12,46911;41,94501;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Non accertato;
3485632;13;01/10/2017 00:40;;VIA AGOSTINO CHIGI;all'intersezione con;VIA ALFONSO AIROLDI;VIA ALFONSO AIROLDI;;;Veicolo in marcia contro ostacolo accidentale;;;;;;;;;;0;0;0;2;;;0;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
3485632;13;01/10/2017 00:40;;VIA AGOSTINO CHIGI;all'intersezione con;VIA ALFONSO AIROLDI;VIA ALFONSO AIROLDI;;;Veicolo in marcia contro ostacolo accidentale;;;;;;;;;;0;0;0;2;;;0;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesploso
3485643;18;01/10/2017 17:30;Strada Urbana;VIA DI BOCCEA;in prossimità;;del civico n.;420;;Veicolo in marcia contro ostacolo fisso;Curva a visuale libera;Due carreggiate;Asciutto;Asfaltata;Assente;Nuvoloso;Normale;Buona;Ore Diurne;0;0;0;1;12,40881;41,90553;-1;1;Autocarro inferiore 35 q.;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
3485647;18;01/10/2017 00:15;Strada Urbana;VIA AURELIA;in prossimità;;del civico n.;350;;Veicolo in marcia contro veicolo in sosta;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Sufficiente;Sufficiente;0;0;0;1;12,43297;41,89749;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;;
